,name,time,field,value
1,Boskalis - Continental Slope 7 Days,2024-01-09 21:00:00,Wind_Mag,19.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-09 22:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-09 22:00:00,Wind_Dir,213.699996948
1,Boskalis - Continental Slope 7 Days,2024-01-09 22:00:00,Wind_Mag,19.0
1,Boskalis - Continental Slope 7 Days,2024-01-09 23:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-09 23:00:00,Wind_Dir,214.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-09 23:00:00,Wind_Mag,18.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-10 00:00:00,SigWaveHgt,2.27999997139
1,Boskalis - Continental Slope 7 Days,2024-01-10 00:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 00:00:00,Wind_Dir,214.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-10 00:00:00,Wind_Mag,18.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 01:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-10 01:00:00,Wind_Dir,212.600006104
1,Boskalis - Continental Slope 7 Days,2024-01-10 01:00:00,Wind_Mag,18.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-10 02:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-10 02:00:00,Wind_Dir,210.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-10 02:00:00,Wind_Mag,18.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-10 03:00:00,SigWaveHgt,2.18000006676
1,Boskalis - Continental Slope 7 Days,2024-01-10 03:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 03:00:00,Wind_Dir,208.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-10 03:00:00,Wind_Mag,17.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 04:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 04:00:00,Wind_Dir,213.100006104
1,Boskalis - Continental Slope 7 Days,2024-01-10 04:00:00,Wind_Mag,16.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 05:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 05:00:00,Wind_Dir,219.699996948
1,Boskalis - Continental Slope 7 Days,2024-01-10 05:00:00,Wind_Mag,16.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 06:00:00,SigWaveHgt,2.04999995232
1,Boskalis - Continental Slope 7 Days,2024-01-10 06:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-10 06:00:00,Wind_Dir,226.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-10 06:00:00,Wind_Mag,16.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 07:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-10 07:00:00,Wind_Dir,234.0
1,Boskalis - Continental Slope 7 Days,2024-01-10 07:00:00,Wind_Mag,17.0
1,Boskalis - Continental Slope 7 Days,2024-01-10 08:00:00,T,26.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 08:00:00,Wind_Dir,238.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-10 08:00:00,Wind_Mag,17.5
1,Boskalis - Continental Slope 7 Days,2024-01-10 09:00:00,SigWaveHgt,1.98000001907
1,Boskalis - Continental Slope 7 Days,2024-01-10 09:00:00,T,26.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 09:00:00,Wind_Dir,242.399993896
1,Boskalis - Continental Slope 7 Days,2024-01-10 09:00:00,Wind_Mag,17.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 10:00:00,T,26.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 10:00:00,Wind_Dir,242.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-10 10:00:00,Wind_Mag,17.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-10 11:00:00,T,26.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-10 11:00:00,Wind_Dir,244.0
1,Boskalis - Continental Slope 7 Days,2024-01-10 11:00:00,Wind_Mag,17.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 12:00:00,SigWaveHgt,2.0
1,Boskalis - Continental Slope 7 Days,2024-01-10 12:00:00,T,26.5
1,Boskalis - Continental Slope 7 Days,2024-01-10 12:00:00,Wind_Dir,244.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-10 12:00:00,Wind_Mag,18.0
1,Boskalis - Continental Slope 7 Days,2024-01-10 13:00:00,T,26.5
1,Boskalis - Continental Slope 7 Days,2024-01-10 13:00:00,Wind_Dir,243.600006104
1,Boskalis - Continental Slope 7 Days,2024-01-10 13:00:00,Wind_Mag,18.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 14:00:00,T,26.5
1,Boskalis - Continental Slope 7 Days,2024-01-10 14:00:00,Wind_Dir,242.5
1,Boskalis - Continental Slope 7 Days,2024-01-10 14:00:00,Wind_Mag,19.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 15:00:00,SigWaveHgt,2.09999990463
1,Boskalis - Continental Slope 7 Days,2024-01-10 15:00:00,T,26.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 15:00:00,Wind_Dir,238.699996948
1,Boskalis - Continental Slope 7 Days,2024-01-10 15:00:00,Wind_Mag,19.5
1,Boskalis - Continental Slope 7 Days,2024-01-10 16:00:00,T,26.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 16:00:00,Wind_Dir,232.600006104
1,Boskalis - Continental Slope 7 Days,2024-01-10 16:00:00,Wind_Mag,19.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 17:00:00,T,26.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 17:00:00,Wind_Dir,230.5
1,Boskalis - Continental Slope 7 Days,2024-01-10 17:00:00,Wind_Mag,20.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 18:00:00,SigWaveHgt,2.22000002861
1,Boskalis - Continental Slope 7 Days,2024-01-10 18:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-10 18:00:00,Wind_Dir,227.399993896
1,Boskalis - Continental Slope 7 Days,2024-01-10 18:00:00,Wind_Mag,20.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-10 19:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 19:00:00,Wind_Dir,221.399993896
1,Boskalis - Continental Slope 7 Days,2024-01-10 19:00:00,Wind_Mag,20.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-10 20:00:00,T,25.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-10 20:00:00,Wind_Dir,217.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-10 20:00:00,Wind_Mag,19.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-10 21:00:00,SigWaveHgt,2.28999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 21:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-10 21:00:00,Wind_Dir,215.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-10 21:00:00,Wind_Mag,19.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-10 22:00:00,T,25.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-10 22:00:00,Wind_Dir,215.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-10 22:00:00,Wind_Mag,19.0
1,Boskalis - Continental Slope 7 Days,2024-01-10 23:00:00,T,25.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-10 23:00:00,Wind_Dir,217.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-10 23:00:00,Wind_Mag,18.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-11 00:00:00,SigWaveHgt,2.25999999046
1,Boskalis - Continental Slope 7 Days,2024-01-11 00:00:00,T,25.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 00:00:00,Wind_Dir,219.399993896
1,Boskalis - Continental Slope 7 Days,2024-01-11 00:00:00,Wind_Mag,17.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 01:00:00,T,25.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 01:00:00,Wind_Dir,219.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-11 01:00:00,Wind_Mag,17.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-11 02:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 02:00:00,Wind_Dir,220.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-11 02:00:00,Wind_Mag,17.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-11 03:00:00,SigWaveHgt,2.16000008583
1,Boskalis - Continental Slope 7 Days,2024-01-11 03:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 03:00:00,Wind_Dir,220.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-11 03:00:00,Wind_Mag,16.5
1,Boskalis - Continental Slope 7 Days,2024-01-11 04:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 04:00:00,Wind_Dir,224.399993896
1,Boskalis - Continental Slope 7 Days,2024-01-11 04:00:00,Wind_Mag,16.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 05:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 05:00:00,Wind_Dir,228.199996948
1,Boskalis - Continental Slope 7 Days,2024-01-11 05:00:00,Wind_Mag,16.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 06:00:00,SigWaveHgt,2.05999994278
1,Boskalis - Continental Slope 7 Days,2024-01-11 06:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-11 06:00:00,Wind_Dir,230.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-11 06:00:00,Wind_Mag,17.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 07:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-11 07:00:00,Wind_Dir,232.199996948
1,Boskalis - Continental Slope 7 Days,2024-01-11 07:00:00,Wind_Mag,17.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 08:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-11 08:00:00,Wind_Dir,233.600006104
1,Boskalis - Continental Slope 7 Days,2024-01-11 08:00:00,Wind_Mag,18.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 09:00:00,SigWaveHgt,2.03999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 09:00:00,T,26.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 09:00:00,Wind_Dir,234.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-11 09:00:00,Wind_Mag,18.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 10:00:00,T,26.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 10:00:00,Wind_Dir,235.0
1,Boskalis - Continental Slope 7 Days,2024-01-11 10:00:00,Wind_Mag,19.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-11 11:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-11 11:00:00,Wind_Dir,235.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-11 11:00:00,Wind_Mag,19.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-11 12:00:00,SigWaveHgt,2.16000008583
1,Boskalis - Continental Slope 7 Days,2024-01-11 12:00:00,T,26.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-11 12:00:00,Wind_Dir,237.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-11 12:00:00,Wind_Mag,20.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 13:00:00,T,26.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 13:00:00,Wind_Dir,236.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-11 13:00:00,Wind_Mag,20.0
1,Boskalis - Continental Slope 7 Days,2024-01-11 14:00:00,T,26.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-11 14:00:00,Wind_Dir,235.5
1,Boskalis - Continental Slope 7 Days,2024-01-11 14:00:00,Wind_Mag,19.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-11 15:00:00,SigWaveHgt,2.30999994278
1,Boskalis - Continental Slope 7 Days,2024-01-11 15:00:00,T,26.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-11 15:00:00,Wind_Dir,234.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-11 15:00:00,Wind_Mag,19.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 16:00:00,T,26.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 16:00:00,Wind_Dir,232.5
1,Boskalis - Continental Slope 7 Days,2024-01-11 16:00:00,Wind_Mag,19.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 17:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-11 17:00:00,Wind_Dir,227.600006104
1,Boskalis - Continental Slope 7 Days,2024-01-11 17:00:00,Wind_Mag,18.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-11 18:00:00,SigWaveHgt,2.33999991417
1,Boskalis - Continental Slope 7 Days,2024-01-11 18:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-11 18:00:00,Wind_Dir,223.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-11 18:00:00,Wind_Mag,18.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 19:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-11 19:00:00,Wind_Dir,220.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-11 19:00:00,Wind_Mag,18.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-11 20:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 20:00:00,Wind_Dir,217.100006104
1,Boskalis - Continental Slope 7 Days,2024-01-11 20:00:00,Wind_Mag,18.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 21:00:00,SigWaveHgt,2.29999995232
1,Boskalis - Continental Slope 7 Days,2024-01-11 21:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-11 21:00:00,Wind_Dir,214.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-11 21:00:00,Wind_Mag,18.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-11 22:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-11 22:00:00,Wind_Dir,216.399993896
1,Boskalis - Continental Slope 7 Days,2024-01-11 22:00:00,Wind_Mag,17.5
1,Boskalis - Continental Slope 7 Days,2024-01-11 23:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-11 23:00:00,Wind_Dir,218.600006104
1,Boskalis - Continental Slope 7 Days,2024-01-11 23:00:00,Wind_Mag,17.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-12 00:00:00,SigWaveHgt,2.24000000954
1,Boskalis - Continental Slope 7 Days,2024-01-12 00:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-12 00:00:00,Wind_Dir,220.100006104
1,Boskalis - Continental Slope 7 Days,2024-01-12 00:00:00,Wind_Mag,16.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 01:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 01:00:00,Wind_Dir,218.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-12 01:00:00,Wind_Mag,16.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-12 02:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 02:00:00,Wind_Dir,220.699996948
1,Boskalis - Continental Slope 7 Days,2024-01-12 02:00:00,Wind_Mag,16.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 03:00:00,SigWaveHgt,2.1400001049
1,Boskalis - Continental Slope 7 Days,2024-01-12 03:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 03:00:00,Wind_Dir,221.600006104
1,Boskalis - Continental Slope 7 Days,2024-01-12 03:00:00,Wind_Mag,16.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 04:00:00,T,25.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 04:00:00,Wind_Dir,222.699996948
1,Boskalis - Continental Slope 7 Days,2024-01-12 04:00:00,Wind_Mag,17.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 05:00:00,T,25.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-12 05:00:00,Wind_Dir,224.600006104
1,Boskalis - Continental Slope 7 Days,2024-01-12 05:00:00,Wind_Mag,17.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-12 06:00:00,SigWaveHgt,2.05999994278
1,Boskalis - Continental Slope 7 Days,2024-01-12 06:00:00,T,25.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-12 06:00:00,Wind_Dir,225.100006104
1,Boskalis - Continental Slope 7 Days,2024-01-12 06:00:00,Wind_Mag,18.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 07:00:00,T,25.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 07:00:00,Wind_Dir,226.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-12 07:00:00,Wind_Mag,18.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 08:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-12 08:00:00,Wind_Dir,229.5
1,Boskalis - Continental Slope 7 Days,2024-01-12 08:00:00,Wind_Mag,18.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-12 09:00:00,SigWaveHgt,2.02999997139
1,Boskalis - Continental Slope 7 Days,2024-01-12 09:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-12 09:00:00,Wind_Dir,231.199996948
1,Boskalis - Continental Slope 7 Days,2024-01-12 09:00:00,Wind_Mag,18.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 10:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-12 10:00:00,Wind_Dir,232.600006104
1,Boskalis - Continental Slope 7 Days,2024-01-12 10:00:00,Wind_Mag,18.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 11:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-12 11:00:00,Wind_Dir,234.0
1,Boskalis - Continental Slope 7 Days,2024-01-12 11:00:00,Wind_Mag,18.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 12:00:00,SigWaveHgt,2.05999994278
1,Boskalis - Continental Slope 7 Days,2024-01-12 12:00:00,T,26.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 12:00:00,Wind_Dir,233.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-12 12:00:00,Wind_Mag,18.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 13:00:00,T,26.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 13:00:00,Wind_Dir,232.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-12 13:00:00,Wind_Mag,19.0
1,Boskalis - Continental Slope 7 Days,2024-01-12 14:00:00,T,26.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 14:00:00,Wind_Dir,231.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-12 14:00:00,Wind_Mag,19.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 15:00:00,SigWaveHgt,2.18000006676
1,Boskalis - Continental Slope 7 Days,2024-01-12 15:00:00,T,26.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-12 15:00:00,Wind_Dir,231.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-12 15:00:00,Wind_Mag,19.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-12 16:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-12 16:00:00,Wind_Dir,230.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-12 16:00:00,Wind_Mag,19.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-12 17:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-12 17:00:00,Wind_Dir,228.399993896
1,Boskalis - Continental Slope 7 Days,2024-01-12 17:00:00,Wind_Mag,19.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-12 18:00:00,SigWaveHgt,2.25999999046
1,Boskalis - Continental Slope 7 Days,2024-01-12 18:00:00,T,26.0
1,Boskalis - Continental Slope 7 Days,2024-01-12 18:00:00,Wind_Dir,222.5
1,Boskalis - Continental Slope 7 Days,2024-01-12 18:00:00,Wind_Mag,19.0
1,Boskalis - Continental Slope 7 Days,2024-01-12 19:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 19:00:00,Wind_Dir,222.100006104
1,Boskalis - Continental Slope 7 Days,2024-01-12 19:00:00,Wind_Mag,18.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-12 20:00:00,T,25.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 20:00:00,Wind_Dir,222.199996948
1,Boskalis - Continental Slope 7 Days,2024-01-12 20:00:00,Wind_Mag,18.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 21:00:00,SigWaveHgt,2.23000001907
1,Boskalis - Continental Slope 7 Days,2024-01-12 21:00:00,T,25.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 21:00:00,Wind_Dir,222.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-12 21:00:00,Wind_Mag,18.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-12 22:00:00,T,25.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 22:00:00,Wind_Dir,220.199996948
1,Boskalis - Continental Slope 7 Days,2024-01-12 22:00:00,Wind_Mag,18.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-12 23:00:00,T,25.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-12 23:00:00,Wind_Dir,217.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-12 23:00:00,Wind_Mag,18.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-13 00:00:00,SigWaveHgt,2.20000004768
1,Boskalis - Continental Slope 7 Days,2024-01-13 00:00:00,T,25.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-13 00:00:00,Wind_Dir,218.199996948
1,Boskalis - Continental Slope 7 Days,2024-01-13 00:00:00,Wind_Mag,18.0
1,Boskalis - Continental Slope 7 Days,2024-01-13 01:00:00,T,25.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-13 01:00:00,Wind_Dir,219.300003052
1,Boskalis - Continental Slope 7 Days,2024-01-13 01:00:00,Wind_Mag,18.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-13 02:00:00,T,25.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-13 02:00:00,Wind_Dir,220.5
1,Boskalis - Continental Slope 7 Days,2024-01-13 02:00:00,Wind_Mag,18.5
1,Boskalis - Continental Slope 7 Days,2024-01-13 03:00:00,SigWaveHgt,2.1400001049
1,Boskalis - Continental Slope 7 Days,2024-01-13 03:00:00,T,25.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-13 03:00:00,Wind_Dir,224.0
1,Boskalis - Continental Slope 7 Days,2024-01-13 03:00:00,Wind_Mag,18.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-13 04:00:00,T,25.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-13 04:00:00,Wind_Dir,227.0
1,Boskalis - Continental Slope 7 Days,2024-01-13 04:00:00,Wind_Mag,19.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-13 05:00:00,T,25.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-13 05:00:00,Wind_Dir,228.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-13 05:00:00,Wind_Mag,19.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-13 06:00:00,SigWaveHgt,2.04999995232
1,Boskalis - Continental Slope 7 Days,2024-01-13 06:00:00,T,25.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-13 06:00:00,Wind_Dir,230.5
1,Boskalis - Continental Slope 7 Days,2024-01-13 06:00:00,Wind_Mag,19.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-13 07:00:00,T,25.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-13 07:00:00,Wind_Dir,230.899993896
1,Boskalis - Continental Slope 7 Days,2024-01-13 07:00:00,Wind_Mag,20.0
1,Boskalis - Continental Slope 7 Days,2024-01-13 08:00:00,T,25.8999996185
1,Boskalis - Continental Slope 7 Days,2024-01-13 08:00:00,Wind_Dir,233.5
1,Boskalis - Continental Slope 7 Days,2024-01-13 08:00:00,Wind_Mag,20.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-13 09:00:00,SigWaveHgt,2.06999993324
1,Boskalis - Continental Slope 7 Days,2024-01-13 09:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-13 09:00:00,Wind_Dir,233.0
1,Boskalis - Continental Slope 7 Days,2024-01-13 09:00:00,Wind_Mag,20.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-13 10:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-13 10:00:00,Wind_Dir,234.399993896
1,Boskalis - Continental Slope 7 Days,2024-01-13 10:00:00,Wind_Mag,20.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-13 11:00:00,T,26.1000003815
1,Boskalis - Continental Slope 7 Days,2024-01-13 11:00:00,Wind_Dir,235.699996948
1,Boskalis - Continental Slope 7 Days,2024-01-13 11:00:00,Wind_Mag,21.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-13 12:00:00,SigWaveHgt,2.11999988556
1,Boskalis - Continental Slope 7 Days,2024-01-13 12:00:00,T,26.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-13 12:00:00,Wind_Dir,233.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-13 12:00:00,Wind_Mag,20.7999992371
1,Boskalis - Continental Slope 7 Days,2024-01-13 13:00:00,T,26.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-13 13:00:00,Wind_Dir,233.0
1,Boskalis - Continental Slope 7 Days,2024-01-13 13:00:00,Wind_Mag,20.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-13 14:00:00,T,26.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-13 14:00:00,Wind_Dir,234.0
1,Boskalis - Continental Slope 7 Days,2024-01-13 14:00:00,Wind_Mag,20.7000007629
1,Boskalis - Continental Slope 7 Days,2024-01-13 15:00:00,SigWaveHgt,2.17000007629
1,Boskalis - Continental Slope 7 Days,2024-01-13 15:00:00,T,26.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-13 15:00:00,Wind_Dir,232.399993896
1,Boskalis - Continental Slope 7 Days,2024-01-13 15:00:00,Wind_Mag,20.6000003815
1,Boskalis - Continental Slope 7 Days,2024-01-13 16:00:00,T,26.2999992371
1,Boskalis - Continental Slope 7 Days,2024-01-13 16:00:00,Wind_Dir,229.800003052
1,Boskalis - Continental Slope 7 Days,2024-01-13 16:00:00,Wind_Mag,20.3999996185
1,Boskalis - Continental Slope 7 Days,2024-01-13 17:00:00,T,26.2000007629
1,Boskalis - Continental Slope 7 Days,2024-01-13 17:00:00,Wind_Dir,231.899993896
