windDir,fetch,depth
0,U,20
10,U,20
20,U,20
30,U,20
40,U,20
50,8,10
60,7,10
70,6,10
80,6,10
90,5,10
100,6,10
110,6,10
120,6,10
130,5,15
140,7,15
150,9,15
160,9,15
170,10,15
180,12,15
190,10,15
200,9,15
210,7,15
220,7,15
230,7,15
240,7,5
250,7,5
260,7,5
270,65,20
280,U,20
290,U,20
300,U,20
310,U,20
320,U,20
330,U,20
340,U,20
350,U,20
