windDir,fetch,depth
0,30,
10,33,
20,34,
30,38,
40,35,
50,48,
60,U,
70,U,
80,U,
90,U,
100,U,
110,U,
120,U,
130,U,
140,U,
150,U,
160,U,
170,U,
180,U,
190,102,
200,96,
210,203,
220,217,
230,227,
240,U,
250,108,
260,78,
270,64,
280,57,
290,50,
300,45,
310,41,
320,34,
330,36,
340,31,
350,29,
