windDir,fetch,depth
0,5,
10,U,
20,U,
30,14,
40,9,
50,8,
60,7,
70,6,
80,4.5,
90,3.5,
100,3,
110,3,
120,4,
130,4,
140,3,
150,3,
160,3,
170,3,
180,3,
190,3.5,
200,4,
210,4,
220,2.5,
230,2,
240,2,
250,1.5,
260,1.5,
270,1.5,
280,1.5,
290,1.5,
300,1.5,
310,1.5,
320,1.5,
330,1.5,
340,3,
350,4,
