windDir,fetch,depth
0,U,7
10,6,7
20,4.5,7
30,4.5,4
40,5,4
50,3,4
60,2.5,4
70,2.5,4
80,2.5,4
90,2,4
100,0.7,4
110,0.7,4
120,0.7,6
130,0.7,6
140,0.7,6
150,1,6
160,1,7
170,1,7
180,1,7
190,2,7
200,3.5,5
210,4,5
220,5,5
230,7,5
240,7,7
250,7,7
260,7,7
270,8,8
280,9,9
290,9,9
300,12,9
310,14,9
320,U,9
330,U,9
340,U,9
350,U,9
