windDir,fetch,depth
0,116,
10,131,
20,U,
30,182,
40,209,
50,256,
60,U,
70,U,
80,U,
90,U,
100,219,
110,269,
120,246,
130,252,
140,261,
150,273,
160,219,
170,175,
180,177,
190,162,
200,225,
210,U,
220,U,
230,U,
240,U,
250,U,
260,357,
270,206,
280,177,
290,120,
300,108,
310,106,
320,100,
330,100,
340,105,
350,110,
