windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,U,
70,U,
80,U,
90,165,
100,110,
110,45,
120,45,
130,40,
140,37,
150,47,
160,46,
170,45,
180,54,
190,60,
200,80,
210,105,
220,50,
230,38,
240,32,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
