windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,U,
70,283,
80,114,60
90,67,40
100,53,20
110,47,18
120,9,18
130,20,15
140,4,18
150,3,18
160,3,18
170,3,18
180,3,18
190,2,18
200,2,18
210,2,18
220,2,18
230,2,18
240,2,18
250,3,18
260,3,18
270,4,18
280,5,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
