windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,U,
70,U,
80,5,
90,4,
100,6,
110,9,
120,10,
130,8,
140,7,
150,6,
160,6,
170,6,
180,6,
190,6,
200,22,
210,26,
220,27,
230,40,
240,140,
250,70,
260,60,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
