windDir,fetch,depth
0,6.5,
10,7,
20,6,
30,U,
40,10,
50,10,
60,6,
70,6,
80,6,
90,3,
100,3,
110,3.5,
120,2.5,
130,2.5,
140,3,
150,3,
160,4.5,
170,5,
180,7,
190,10.8,
200,10,
210,6.5,
220,9,
230,5,
240,5,
250,4.5,
260,7,
270,3.7,
280,4,
290,4,
300,7,
310,7,
320,5.5,
330,U,
340,U,
350,U,
