windDir,fetch,depth
0,345,
10,330,
20,317,
30,30.4,
40,420.3,
50,668.3,
60,993.7,
70,643,
80,312.5,
90,266.4,
100,207,
110,182,
120,152.9,
130,175.6,
140,210,
150,215.2,
160,242.6,
170,254.3,
180,261.3,
190,275.4,
200,314,
210,331,
220,491,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
