windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,U,
70,U,
80,120,
90,68,
100,53,
110,9,
120,10,
130,19,
140,4,
150,2.4,
160,2,
170,1.7,
180,1.6,
190,1.5,
200,1.4,
210,1.3,
220,1.4,
230,1.4,
240,1.6,
250,1.8,
260,2,
270,2.5,
280,4,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
