windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,U,
70,24,30
80,6,30
90,8,30
100,12,30
110,7,30
120,7,30
130,6,30
140,6,30
150,6,30
160,6,30
170,9,30
180,16,30
190,19,30
200,22,30
210,23,30
220,31,30
230,60,30
240,60,30
250,60,40
260,47,40
270,47,40
280,47,40
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
