windDir,fetch,depth
0,30,
10,29,
20,28,
30,27,
40,38,
50,80,
60,20,
70,18,
80,17,
90,10,
100,7,
110,5,
120,6,
130,8,
140,12,
150,6,
160,5,
170,4,
180,4,
190,4,
200,4,
210,3,
220,3,
230,4,
240,5,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,45,
320,40,
330,35,
340,30,
350,28,
