windDir,fetch,depth
0,0.2,2
10,0.2,2
20,0.2,2
30,0.3,2
40,0.3,2
50,0.2,4
60,0.2,5
70,0.2,7
80,0.2,10
90,0.3,10
100,0.4,10
110,0.4,10
120,0.4,10
130,0.5,10
140,0.7,10
150,1.1,10
160,1.5,10
170,2.2,10
180,2.8,10
190,5.8,10
200,6.9,12
210,7.1,12
220,5.7,12
230,4.8,15
240,4.7,15
250,4.5,12
260,4.6,10
270,4.5,10
280,8,10
290,12,8
300,15,6
310,14,5
320,10,5
330,2.2,5
340,2.2,2
350,2.1,2
