windDir,fetch,depth
0,385,
10,379,
20,363,
30,368,
40,554,
50,764,
60,1246,
70,322,
80,277,
90,199,
100,165,
110,152,
120,163,
130,181,
140,179,
150,195,
160,208,
170,213,
180,219,
190,222,
200,261,
210,292,
220,428,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,1210,
310,778,
320,620,
330,529,
340,460,
350,454,
