windDir,fetch,depth
0,0.2,
10,0.2,
20,0.1,
30,0.1,
40,0.1,
50,0.1,
60,0.15,
70,0.15,
80,6,
90,15,
100,6,
110,0.7,
120,0.9,
130,0.9,
140,0.9,
150,2.5,
160,2.7,
170,2.7,
180,2.5,
190,2.3,
200,2.2,
210,2,
220,2,
230,2,
240,2.2,
250,2.4,
260,2.6,
270,2.5,
280,2.4,
290,2.2,
300,1.2,
310,0.7,
320,0.4,
330,0.3,
340,0.2,
350,0.2,
