windDir,fetch,depth
0,9,
10,U,
20,16,
30,U,
40,U,
50,30,
60,10,
70,22,
80,15,
90,12,
100,10,
110,7,
120,7,
130,7,
140,7,
150,7,
160,6,
170,5,
180,5,
190,5,
200,6,
210,7,
220,16,
230,18,
240,15,
250,27,
260,28,
270,17,
280,7,
290,14,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
