windDir,fetch,depth
0,2.1,
10,3.5,
20,3.5,
30,3.5,
40,3.5,
50,3.5,
60,3.5,
70,3.5,
80,1,
90,1,
100,1,
110,1.1,
120,1.2,
130,1.3,
140,2.5,
150,2.5,
160,2.5,
170,5,
180,2.8,
190,3,
200,3,
210,3.2,
220,3.2,
230,2.6,
240,2.6,
250,4,
260,4,
270,4,
280,4,
290,5.1,
300,5.5,
310,5.8,
320,10,
330,10,
340,3,
350,3,
