windDir,fetch,depth
0,U,
10,U,
20,U,
30,10,
40,10,
50,8,
60,6,
70,5,
80,5,
90,6,
100,6,
110,5,
120,6,
130,5,
140,5,
150,6,
160,7,
170,7,
180,8,
190,7,
200,4,
210,4,
220,3,
230,2,
240,2,
250,3,
260,69,
270,70,
280,2,
290,1,
300,1,
310,1,
320,1,
330,1,
340,1,
350,U,
