windDir,fetch,depth
0,U,
10,27,
20,26,
30,22,
40,19,
50,17,
60,41,
70,25,
80,13,
90,12,
100,12,
110,18,
120,13,
130,12,
140,11,
150,12,
160,12,
170,18,
180,15,
190,15,
200,14,
210,25,
220,38,
230,14,
240,10,
250,4,
260,4,
270,U,
280,12,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
