windDir,fetch,depth
0,U,10
10,U,10
20,44,10
30,41,10
40,37,9
50,U,8
60,38,8
70,36,7
80,17,5
90,9,5
100,5,8
110,10,7
120,10,6
130,9,6
140,9,6
150,7,6
160,8,7
170,9,7
180,10,5
190,9,5
200,9,5
210,11,5
220,18,5
230,34,5
240,59,8
250,20,8
260,U,7
270,15,12
280,U,12
290,U,12
300,U,12
310,5,8
320,4,8
330,4,7
340,3,7
350,U,7
