windDir,fetch,depth
0,U,20
10,U,20
20,19,20
30,U,20
40,114,20
50,25,20
60,48,20
70,14,20
80,24,20
90,17,20
100,18,20
110,18,20
120,18,20
130,20,20
140,21,20
150,24,20
160,30,20
170,26,20
180,21,20
190,18,18
200,14,18
210,13,18
220,9,18
230,7,18
240,5,18
250,5,18
260,4,18
270,4,18
280,4,18
290,4,18
300,4,18
310,4,18
320,5,18
330,6,18
340,8,18
350,10,20
