windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,21,
70,16,
80,17,
90,60,
100,19,
110,17,
120,14,
130,14,
140,14,
150,16,
160,21,
170,58,
180,62,
190,53,
200,78,
210,115,
220,94,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
