windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,195,
70,185,
80,148,
90,135,
100,123,
110,108,
120,92,
130,80,
140,72,
150,67,
160,67,
170,59,
180,58,
190,60,
200,80,
210,92,
220,125,
230,145,
240,240,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
