windDir,fetch,depth
0,U,
10,U,
20,6.3,
30,5.4,
40,4.3,
50,3.6,
60,2.6,
70,1.9,
80,1.4,
90,1.1,
100,0.2,
110,0.2,
120,0.2,
130,0.2,
140,0.2,
150,0.25,
160,0.27,
170,0.25,
180,0.2,
190,0.15,
200,0.15,
210,0.1,
220,0.1,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
