windDir,fetch,depth
0,12.4,
10,12.7,
20,16,
30,50.7,
40,U,
50,64,
60,23.5,
70,13.5,
80,5.4,
90,4.25,
100,3.2,
110,2.4,
120,1.78,
130,1.28,
140,1,
150,0.75,
160,0.56,
170,0.5,
180,0.4,
190,0.4,
200,0.35,
210,0.35,
220,0.35,
230,0.4,
240,0.5,
250,0.65,
260,0.9,
270,1.5,
280,17,
290,16,
300,15,
310,15,
320,15,
330,15,
340,15,
350,15,
