windDir,fetch,depth
0,U,5
10,U,5
20,U,5
30,U,5
40,U,5
50,U,5
60,U,10
70,105,10
80,44,10
90,35,10
100,25,9
110,25,9
120,17,8
130,14,8
140,11,8
150,7,7
160,8,7
170,3,5
180,1.6,5
190,1.6,5
200,0.8,5
210,0.8,5
220,0.8,5
230,0.8,5
240,5,4
250,7,4
260,20,4
270,19,4
280,19,4
290,15,4
300,15,4
310,12,8
320,12,8
330,1.6,8
340,2,8
350,U,14
