windDir,fetch,depth
0,532,
10,558,
20,483,
30,594,
40,U,
50,91,
60,53,
70,48,
80,47,
90,48,
100,50,
110,62,
120,55,
130,52,
140,53,
150,50,
160,61,
170,72,
180,95,
190,112,
200,131,
210,150,
220,177,
230,286,
240,374,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,866,
320,692,
330,593,
340,560,
350,455,
