windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,20,
60,26,
70,22,
80,18,
90,11,
100,8,
110,5,
120,3,
130,0.5,
140,0.5,
150,0.5,
160,0.5,
170,0.5,
180,0.5,
190,3,
200,7,
210,12,
220,16,
230,61,
240,23,
250,18,
260,43,
270,42,
280,42,
290,39,
300,42,
310,U,
320,U,
330,U,
340,U,
350,U,
