windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,62,
60,U,
70,100,
80,65,
90,52,
100,35,
110,26,
120,25,
130,25,
140,25,
150,21,
160,26,
170,29,
180,38,
190,54,
200,48,
210,7,
220,7,
230,25,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
