windDir,fetch,depth
0,0.2,
10,0.2,
20,0.2,
30,0.3,
40,0.3,
50,0.2,
60,0.2,
70,0.2,
80,0.2,
90,0.3,
100,0.4,
110,0.4,
120,0.4,
130,0.5,
140,0.7,
150,1.1,
160,1.5,
170,2.2,
180,2.8,
190,5.8,
200,6.9,
210,7.1,
220,5.7,
230,4.8,
240,4.7,
250,4.5,
260,4.6,
270,4.5,
280,8,
290,12,
300,15,
310,14,
320,10,
330,2.2,
340,2.2,
350,2.1,
