windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,U,
70,U,
80,U,
90,207,
100,174,
110,172,
120,184,
130,148,
140,155,
150,156,
160,150,
170,162,
180,261,
190,307,
200,344,
210,407,
220,500,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
