windDir,fetch,depth
0,0.7,
10,0.8,
20,0.7,
30,0.8,
40,0.8,
50,0.6,
60,0.7,
70,1.4,
80,6.8,
90,7.9,
100,3.8,
110,7.6,
120,7.0,
130,7.0,
140,0.8,
150,0.8,
160,0.9,
170,1.0,
180,1.0,
190,1.1,
200,1.4,
210,1.5,
220,1.9,
230,1.7,
240,7.3,
250,7.3,
260,71,
270,7.2,
280,64,
290,9.4,
300,0.6,
310,0.4,
320,0.4,
330,0.5,
340,0.5,
350,0.6,
