windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,14,
50,2,
60,1.5,
70,1,
80,1,
90,1,
100,1,
110,1,
120,1,
130,1,
140,1,
150,1,
160,1,
170,1,
180,1,
190,1,
200,1.5,
210,3,
220,4,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
