windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,U,
70,U,
80,U,
90,142,
100,30,
110,30,
120,19,
130,24,
140,21,
150,20,
160,22,
170,32,
180,34,
190,33,
200,46,
210,44,
220,108,
230,62,
240,53,
250,45,
260,41,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
