windDir,fetch,depth
0,U,25
10,U,25
20,U,25
30,U,25
40,U,25
50,U,25
60,U,25
70,U,25
80,316,25
90,63,25
100,53,25
110,53,25
120,49,25
130,38,25
140,40,25
150,41,25
160,33,25
170,47,25
180,52,25
190,64,25
200,38,20
210,15,20
220,19,20
230,10,18
240,9,15
250,6,10
260,5,10
270,6,10
280,6,10
290,9,10
300,U,25
310,U,25
320,U,25
330,U,25
340,U,25
350,U,25
