windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,U,
70,U,
80,297,
90,262,
100,147,
110,128,
120,101,
130,98,
140,88,
150,73,
160,60,
170,68,
180,72,
190,77,
200,97,
210,138,
220,86,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
