windDir,fetch,depth
0,0.5,
10,0.5,
20,0.6,
30,0.6,
40,0.6,
50,0.8,
60,0.9,
70,1.0,
80,1.1,
90,14,
100,20,
110,25,
120,28,
130,U,
140,,
150,,
160,,
170,,
180,,
190,,
200,,
210,,
220,,
230,,
240,,
250,U,
260,U,
270,U,
280,U,
290,U,
300,1.2,
310,0.9,
320,0.8,
330,0.6,
340,0.5,
350,0.5,
