windDir,fetch,depth
0,120,
10,136,
20,144.5,
30,167,
40,250,
50,270,
60,335,
70,850,
80,700,
90,302,
100,320,
110,304,
120,300,
130,275,
140,160,
150,120,
160,135,
170,150,
180,155,
190,200,
200,260,
210,590,
220,470,
230,U,
240,100,
250,118,
260,U,
270,U,
280,U,
290,122,
300,104,
310,107,
320,98,
330,100,
340,95,
350,106,
