windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,184,
60,167,
70,191,
80,143,
90,129,
100,112,
110,111,
120,105,
130,108,
140,134,
150,112,
160,98,
170,90,
180,78,
190,67,
200,58,
210,56,
220,55,
230,64,
240,66,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
