windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,11.9,
50,11.6,
60,8.4,
70,3.4,
80,3.4,
90,3.3,
100,13.3,
110,10.7,
120,10.4,
130,11.7,
140,0.6,
150,0.6,
160,0.8,
170,12.3,
180,12.4,
190,12.9,
200,14.4,
210,16.7,
220,14,
230,26.7,
240,33.7,
250,63,
260,54.8,
270,46,
280,47.8,
290,47,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
