windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,U,
70,7,
80,5.3,7
90,5.9,7
100,11,7
110,9.8,7
120,4.4,7
130,6.8,7
140,6.1,7
150,6.2,7
160,5.3,7
170,5.2,7
180,5.1,7
190,9.6,7
200,20.9,7
210,24.3,8
220,40.9,10
230,40,10
240,98,10
250,62.1,22
260,57,30
270,U,30
280,U,30
290,U,40
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
