windDir,fetch,depth
0,268,
10,370,
20,538,
30,530,
40,523,
50,128,
60,124,
70,154,
80,127,
90,110,
100,97,
110,105,
120,91,
130,95,
140,99,
150,104,
160,128,
170,123,
180,117,
190,112,
200,102,
210,94,
220,92,
230,99,
240,115,
250,U,
260,U,
270,U,
280,U,
290,338,
300,304,
310,282,
320,277,
330,265,
340,265,
350,278,
