windDir,fetch,depth
0,22,
10,22,
20,23,
30,24,
40,25,
50,25,
60,U,
70,26,
80,24,
90,23,
100,26,
110,26,
120,20,
130,20,
140,21,
150,16,
160,13,
170,12,
180,12,
190,23,
200,23,
210,47,
220,U,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,28,
330,23,
340,21,
350,22,
