windDir,fetch,depth
0,275,
10,304,
20,344,
30,363,
40,521,
50,122,
60,122,
70,150,
80,121,
90,107,
100,101,
110,100,
120,87,
130,92,
140,93,
150,104,
160,128,
170,120,
180,112,
190,110,
200,103,
210,94,
220,92,
230,98,
240,106,
250,U,
260,U,
270,U,
280,U,
290,336,
300,306,
310,282,
320,278,
330,267,
340,261,
350,276,
