windDir,fetch,depth
0,165,
10,84,
20,223,
30,304,
40,400,
50,529,
60,784,
70,954,
80,487,
90,235,
100,162,
110,133,
120,154,
130,138,
140,126,
150,143,
160,139,
170,105,
180,170,
190,196,
200,392,
210,459,
220,539,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,576,
310,427,
320,305,
330,243,
340,196,
350,295,
