windDir,fetch,depth
0,123.4,
10,155.5,
20,177.6,
30,209.6,
40,294,
50,375.7,
60,649.2,
70,888.15,
80,959.7,
90,368,
100,335,
110,317.1,
120,329.5,
130,165.4,
140,122.3,
150,128.2,
160,156.1,
170,151.5,
180,188.8,
190,254.5,
200,277.7,
210,557.1,
220,687,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,285,
300,120.8,
310,108.9,
320,114,
330,112,
340,110.3,
350,110.1,
