windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,39,
60,39,
70,26,
80,22,
90,23,
100,56,
110,54,
120,47,
130,45,
140,45,
150,45,
160,43,
170,46,
180,46,
190,53,
200,65,
210,90,
220,70,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
