windDir,fetch,depth
0,127,
10,150,
20,198,
30,250,
40,355,
50,400,
60,U,
70,U,
80,U,
90,335,
100,320,
110,310,
120,164,
130,140,
140,159,
150,150,
160,130,
170,145,
180,160,
190,230,
200,U,
210,U,
220,U,
230,U,
240,U,
250,U,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,130,
330,128,
340,140,
350,135,
