windDir,fetch,depth
0,U,20
10,U,20
20,U,20
30,U,20
40,U,20
50,U,20
60,U,20
70,U,20
80,U,20
90,U,20
100,U,20
110,U,20
120,U,20
130,U,20
140,U,20
150,U,20
160,U,20
170,U,20
180,U,20
190,U,20
200,U,20
210,U,20
220,U,20
230,U,20
240,10,5
250,7,5
260,7,5
270,65,20
280,U,20
290,U,20
300,U,20
310,U,20
320,U,20
330,U,20
340,U,20
350,U,20
