windDir,fetch,depth
0,28,
10,29.9,
20,32.1,
30,34.8,
40,39.3,
50,48.6,
60,U,
70,U,
80,U,
90,U,
100,U,
110,U,
120,U,
130,U,
140,U,
150,U,
160,U,
170,U,
180,U,
190,109.8,
200,96.2,
210,198.6,
220,211,
230,,
240,,
250,,
260,,
270,,
280,,
290,,
300,,
310,,
320,,
330,,
340,,
350,,
