windDir,fetch,depth
0,U,
10,10,
20,11,
30,12,
40,U,
50,U,
60,64,
70,35,
80,16,
90,9,
100,8,
110,7,
120,3,
130,3,
140,3,
150,3,
160,3,
170,3,
180,3,
190,4,
200,5,
210,7,
220,11,
230,14,
240,51,
250,45,
260,41,
270,30,
280,13,
290,19,
300,18,
310,11,
320,10,
330,U,
340,U,
350,U,
