windDir,fetch,depth
0,U,5
10,U,5
20,U,5
30,U,5
40,U,5
50,U,5
60,U,10
70,260,10
80,48,10
90,37,10
100,27,9
110,22,8
120,18,7
130,15,6
140,12,5
150,11,4
160,9,4
170,8,4
180,6.5,5
190,4,5
200,3,5
210,3,5
220,3,5
230,3,5
240,8,4
250,22,4
260,24,4
270,21,4
280,5,4
290,5,4
300,16,4
310,10,8
320,U,8
330,U,8
340,U,8
350,U,8
