windDir,fetch,depth
0,U,10
10,U,10
20,16,9
30,9,8
40,8,7
50,3,6
60,2,5
70,2,5
80,2,4
90,1,4
100,0.5,4
110,0.5,4
120,0.5,4
130,0.5,4
140,0.5,4
150,0.5,4
160,1,4
170,1,4
180,1,3
190,1,3
200,1,3
210,1,3
220,2,3
230,2,3
240,1,4
250,2,4
260,4,4
270,17,4
280,4,4
290,3,4
300,3,4
310,3,4
320,3,4
330,4,5
340,6,6
350,8,7
