windDir,fetch,depth
0,8,2
10,9,2
20,10,2
30,U,2
40,U,13
50,U,12
60,U,11
70,55,11
80,53,10
90,30,9
100,29,8
110,22,7
120,21,7
130,22,6
140,22,6
150,22,8
160,22,10
170,26,10
180,34,12
190,9,15
200,7,15
210,7,15
220,6,10
230,6,5
240,6,2
250,4,2
260,4,2
270,4,2
280,4,2
290,4,2
300,5,2
310,6,2
320,10,2
330,13,2
340,12,2
350,8,2
