windDir,fetch,depth
0,19,
10,20,
20,20,
30,22,
40,25,
50,31,
60,U,
70,U,
80,U,
90,U,
100,U,
110,U,
120,U,
130,U,
140,U,
150,U,
160,U,
170,U,
180,U,
190,141,
200,115,
210,202,
220,230,
230,241,
240,U,
250,116,
260,83,
270,67,
280,56,
290,44,
300,35,
310,27,
320,23,
330,21,
340,20,
350,19,
