windDir,fetch,depth
0,U,
10,U,
20,37,
30,U,
40,U,
50,U,
60,70,
70,36,
80,26,
90,23,
100,17,
110,15,
120,9,
130,9,
140,9,
150,9,
160,9,
170,9,
180,10,
190,11,
200,12,
210,13,
220,18,
230,70,
240,61,
250,54,
260,U,
270,U,
280,U,
290,5,
300,5,
310,U,
320,U,
330,U,
340,U,
350,U,
