windDir,fetch,depth
0,3.5,
10,4.5,
20,4.5,
30,4,
40,1,
50,1,
60,1,
70,1,
80,1,
90,0.5,
100,1.5,
110,1.5,
120,2,
130,2.5,
140,2.5,
150,1.5,
160,2.5,
170,4,
180,3,
190,1.5,
200,2,
210,2.5,
220,3,
230,2.5,
240,2.5,
250,4.5,
260,4.5,
270,4.5,
280,4,
290,4.5,
300,5,
310,6.5,
320,6.5,
330,U,
340,U,
350,4,
