windDir,fetch,depth
0,U,
10,U,
20,U,
30,U,
40,U,
50,U,
60,U,
70,U,
80,296,
90,160,
100,120,
110,60,
120,50,40
130,40,40
140,45,40
150,40,40
160,48,40
170,50,40
180,53,40
190,55,40
200,92,40
210,40,40
220,34,40
230,34,40
240,40,40
250,40,40
260,U,60
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
