windDir,fetch,depth
0,U,
10,U,
20,20,
30,3,
40,2,
50,1.5,
60,1.3,
70,1.2,
80,1.1,
90,1,
100,1,
110,1,
120,1,
130,2,
140,2,
150,2,
160,1.2,
170,1.2,
180,1.5,
190,1.5,
200,1.6,
210,1.6,
220,20,
230,20,
240,33,
250,34,
260,U,
270,U,
280,U,
290,U,
300,U,
310,U,
320,U,
330,U,
340,U,
350,U,
