,time[hrs],time[UTC],time[WST],wind_dir[degrees],wind_spd[kn],seasw_ht[m],seasw_dir[degree],seasw_pd[s],sea_ht[m],sea_dir[degree],sea_pd[s],sw1_ht[m],sw1_dir[degree],sw1_pd[s]
0,000,  2024-04-27 12:00,  2024-04-27 20:00,77,10,1.34,216,15,0.74,192,9,1.13,216,15
1,001,  2024-04-27 13:00,  2024-04-27 21:00,75,10,1.35,216,15,0.74,192,9,1.14,216,15
2,002,  2024-04-27 14:00,  2024-04-27 22:00,73,10,1.36,216,15,0.74,192,9,1.15,216,15
3,003,  2024-04-27 15:00,  2024-04-27 23:00,71,10,1.37,216,14,0.75,192,9,1.16,216,15
4,004,  2024-04-27 16:00,  2024-04-28 00:00,73,9,1.38,216,14,0.75,192,9,1.17,216,14
5,005,  2024-04-27 17:00,  2024-04-28 01:00,75,8,1.4,216,14,0.75,192,9,1.19,216,14
6,006,  2024-04-27 18:00,  2024-04-28 02:00,81,8,1.42,216,20,0.75,192,9,1.21,216,20
7,007,  2024-04-27 19:00,  2024-04-28 03:00,82,7,1.44,216,20,0.75,192,9,1.24,216,20
8,008,  2024-04-27 20:00,  2024-04-28 04:00,94,6,1.46,216,20,0.76,192,9,1.26,216,20
9,009,  2024-04-27 21:00,  2024-04-28 05:00,111,6,1.48,216,20,0.76,192,9,1.28,216,20
10,010,  2024-04-27 22:00,  2024-04-28 06:00,126,7,1.5,216,20,0.76,192,9,1.3,216,20
11,011,  2024-04-27 23:00,  2024-04-28 07:00,132,9,1.51,216,20,0.77,192,9,1.32,216,20
12,012,  2024-04-28 00:00,  2024-04-28 08:00,127,11,1.53,216,20,0.78,192,9,1.33,216,20
13,013,  2024-04-28 01:00,  2024-04-28 09:00,124,12,1.56,216,20,0.81,192,9,1.35,216,20
14,014,  2024-04-28 02:00,  2024-04-28 10:00,121,14,1.61,216,19,0.87,192,9,1.36,216,20
15,015,  2024-04-28 03:00,  2024-04-28 11:00,119,15,1.66,216,19,0.93,192,9,1.38,216,18
