,time[hrs],time[UTC],time[WST],wind_dir[degrees],wind_spd[kn],seasw_ht[m],seasw_dir[degree],seasw_pd[s],sea_ht[m],sea_dir[degree],sea_pd[s],sw1_ht[m],sw1_dir[degree],sw1_pd[s]
0,000,  2024-04-25 12:00,  2024-04-25 20:00,61,9,1.02,180,12,0.94,84,5,0.4,180,12
1,001,  2024-04-25 13:00,  2024-04-25 21:00,55,9,1.01,180,12,0.93,84,5,0.4,180,12
2,002,  2024-04-25 14:00,  2024-04-25 22:00,47,8,0.99,180,12,0.91,84,5,0.39,180,12
3,003,  2024-04-25 15:00,  2024-04-25 23:00,40,8,0.96,180,12,0.88,84,5,0.39,180,12
4,004,  2024-04-25 16:00,  2024-04-26 00:00,36,8,0.94,180,12,0.86,84,5,0.38,180,12
5,005,  2024-04-25 17:00,  2024-04-26 01:00,29,7,0.91,180,12,0.83,84,5,0.37,180,12
6,006,  2024-04-25 18:00,  2024-04-26 02:00,15,6,0.88,180,12,0.8,84,5,0.37,180,12
7,007,  2024-04-25 19:00,  2024-04-26 03:00,2,5,0.84,180,12,0.76,84,5,0.36,180,12
8,008,  2024-04-25 20:00,  2024-04-26 04:00,69,5,0.81,180,12,0.73,84,5,0.36,180,12
9,009,  2024-04-25 21:00,  2024-04-26 05:00,91,6,0.79,180,12,0.71,84,5,0.35,180,12
10,010,  2024-04-25 22:00,  2024-04-26 06:00,108,5,0.76,180,12,0.68,84,5,0.35,180,12
11,011,  2024-04-25 23:00,  2024-04-26 07:00,121,7,0.74,180,12,0.65,84,5,0.35,180,12
12,012,  2024-04-26 00:00,  2024-04-26 08:00,123,7,0.72,180,12,0.63,84,5,0.34,180,12
13,013,  2024-04-26 01:00,  2024-04-26 09:00,117,8,0.7,180,12,0.61,84,5,0.34,180,12
14,014,  2024-04-26 02:00,  2024-04-26 10:00,114,9,0.68,180,12,0.59,84,5,0.33,180,12
15,015,  2024-04-26 03:00,  2024-04-26 11:00,113,10,0.51,180,12,0.39,180,5,0.33,180,12
16,016,  2024-04-26 04:00,  2024-04-26 12:00,109,10,0.51,180,12,0.39,180,5,0.33,180,12
17,017,  2024-04-26 05:00,  2024-04-26 13:00,100,9,0.5,180,12,0.38,180,5,0.33,180,12
18,018,  2024-04-26 06:00,  2024-04-26 14:00,91,9,0.5,180,12,0.38,180,5,0.33,180,12
19,019,  2024-04-26 07:00,  2024-04-26 15:00,84,9,0.5,180,12,0.38,180,5,0.33,180,12
20,020,  2024-04-26 08:00,  2024-04-26 16:00,74,9,0.51,180,12,0.39,180,9,0.33,180,12
21,021,  2024-04-26 09:00,  2024-04-26 17:00,66,9,0.51,180,12,0.39,180,5,0.32,180,12
22,022,  2024-04-26 10:00,  2024-04-26 18:00,56,9,0.52,180,12,0.41,180,5,0.32,180,12
23,023,  2024-04-26 11:00,  2024-04-26 19:00,49,9,0.53,180,12,0.42,180,5,0.32,180,12
24,024,  2024-04-26 12:00,  2024-04-26 20:00,40,9,0.54,180,12,0.43,180,5,0.32,180,12
25,025,  2024-04-26 13:00,  2024-04-26 21:00,34,8,0.55,180,12,0.44,180,5,0.32,180,12
26,026,  2024-04-26 14:00,  2024-04-26 22:00,24,7,0.74,180,12,0.67,96,5,0.32,180,12
27,027,  2024-04-26 15:00,  2024-04-26 23:00,15,6,0.75,180,12,0.68,96,5,0.32,180,12
28,028,  2024-04-26 16:00,  2024-04-27 00:00,3,5,0.75,180,12,0.68,96,5,0.32,180,12
29,029,  2024-04-26 17:00,  2024-04-27 01:00,348,5,0.75,180,12,0.68,96,5,0.33,180,12
30,030,  2024-04-26 18:00,  2024-04-27 02:00,328,4,0.75,180,12,0.68,96,5,0.33,180,12
31,031,  2024-04-26 19:00,  2024-04-27 03:00,300,3,0.74,180,12,0.66,84,5,0.33,180,12
32,032,  2024-04-26 20:00,  2024-04-27 04:00,265,3,0.73,180,13,0.65,84,5,0.33,180,12
33,033,  2024-04-26 21:00,  2024-04-27 05:00,237,4,0.72,180,13,0.64,84,5,0.33,180,12
34,034,  2024-04-26 22:00,  2024-04-27 06:00,224,5,0.7,180,13,0.62,84,6,0.33,180,12
35,035,  2024-04-26 23:00,  2024-04-27 07:00,182,6,0.68,180,13,0.6,84,6,0.33,180,12
36,036,  2024-04-27 00:00,  2024-04-27 08:00,142,8,0.64,180,16,0.59,84,6,0.25,180,17
37,037,  2024-04-27 01:00,  2024-04-27 09:00,129,9,0.62,180,15,0.57,84,6,0.25,180,15
38,038,  2024-04-27 02:00,  2024-04-27 10:00,117,10,0.61,180,15,0.56,84,6,0.25,180,15
39,039,  2024-04-27 03:00,  2024-04-27 11:00,108,11,0.62,180,15,0.57,84,5,0.25,180,15
40,040,  2024-04-27 04:00,  2024-04-27 12:00,105,11,0.67,180,15,0.62,84,5,0.25,180,15
41,041,  2024-04-27 05:00,  2024-04-27 13:00,103,10,0.68,180,15,0.63,84,5,0.25,180,15
42,042,  2024-04-27 06:00,  2024-04-27 14:00,103,8,0.67,180,15,0.62,84,5,0.25,180,15
43,043,  2024-04-27 07:00,  2024-04-27 15:00,95,7,0.65,180,15,0.6,84,5,0.26,180,15
44,044,  2024-04-27 08:00,  2024-04-27 16:00,84,6,0.62,180,15,0.57,84,5,0.26,180,15
45,045,  2024-04-27 09:00,  2024-04-27 17:00,76,6,0.61,180,15,0.55,84,5,0.26,180,15
46,046,  2024-04-27 10:00,  2024-04-27 18:00,71,5,0.44,180,15,0.35,180,5,0.26,180,15
47,047,  2024-04-27 11:00,  2024-04-27 19:00,73,5,0.43,180,15,0.34,180,5,0.27,180,15
48,048,  2024-04-27 12:00,  2024-04-27 20:00,74,5,0.42,180,15,0.33,180,5,0.27,180,15
49,049,  2024-04-27 13:00,  2024-04-27 21:00,68,6,0.41,180,15,0.31,180,5,0.27,180,15
50,050,  2024-04-27 14:00,  2024-04-27 22:00,55,6,0.41,180,15,0.31,180,5,0.28,180,15
51,051,  2024-04-27 15:00,  2024-04-27 23:00,45,5,0.4,180,15,0.29,180,5,0.28,180,15
52,052,  2024-04-27 16:00,  2024-04-28 00:00,28,4,0.4,180,15,0.29,180,5,0.28,180,15
53,053,  2024-04-27 17:00,  2024-04-28 01:00,13,3,0.4,180,14,0.29,180,5,0.29,180,15
54,054,  2024-04-27 18:00,  2024-04-28 02:00,342,1,0.4,180,14,0.28,180,9,0.29,180,15
55,055,  2024-04-27 19:00,  2024-04-28 03:00,235,2,0.41,180,14,0.28,180,9,0.3,180,14
56,056,  2024-04-27 20:00,  2024-04-28 04:00,211,5,0.41,180,14,0.27,180,9,0.3,180,14
57,057,  2024-04-27 21:00,  2024-04-28 05:00,172,9,0.41,180,14,0.27,180,9,0.31,180,14
58,058,  2024-04-27 22:00,  2024-04-28 06:00,166,11,0.42,180,14,0.28,180,9,0.31,180,14
59,059,  2024-04-27 23:00,  2024-04-28 07:00,163,12,0.42,180,14,0.28,180,9,0.32,180,14
60,060,  2024-04-28 00:00,  2024-04-28 08:00,148,11,0.43,180,20,0.29,180,6,0.32,180,20
61,061,  2024-04-28 01:00,  2024-04-28 09:00,135,12,0.36,180,20,0.3,180,6,0.2,180,20
62,062,  2024-04-28 02:00,  2024-04-28 10:00,136,13,0.41,180,20,0.35,180,6,0.2,180,20
63,063,  2024-04-28 03:00,  2024-04-28 11:00,135,12,0.43,180,20,0.38,180,6,0.21,180,20
