,time[hrs],time[UTC],time[WST],wind_dir[degrees],wind_spd[kn],seasw_ht[m],seasw_dir[degree],seasw_pd[s],sea_ht[m],sea_dir[degree],sea_pd[s],sw1_ht[m],sw1_dir[degree],sw1_pd[s]
0,000,  2024-04-27 12:00,  2024-04-27 20:00,108,16,1.8,84,7,1.76,96,8,0.48,84,9
1,001,  2024-04-27 13:00,  2024-04-27 21:00,110,16,1.77,84,7,1.73,84,8,0.49,84,9
2,002,  2024-04-27 14:00,  2024-04-27 22:00,107,15,1.73,84,7,1.69,84,8,0.48,84,9
3,003,  2024-04-27 15:00,  2024-04-27 23:00,105,14,1.69,84,7,1.65,84,8,0.48,84,9
4,004,  2024-04-27 16:00,  2024-04-28 00:00,108,15,1.66,84,8,1.62,84,8,0.47,84,9
5,005,  2024-04-27 17:00,  2024-04-28 01:00,111,14,1.63,84,8,1.59,84,8,0.46,84,9
6,006,  2024-04-27 18:00,  2024-04-28 02:00,114,15,1.6,84,8,1.56,84,8,0.44,84,9
7,007,  2024-04-27 19:00,  2024-04-28 03:00,120,16,1.58,84,7,1.54,84,8,0.42,84,9
8,008,  2024-04-27 20:00,  2024-04-28 04:00,126,16,1.56,84,7,1.53,84,8,0.4,84,9
9,009,  2024-04-27 21:00,  2024-04-28 05:00,129,17,1.56,84,7,1.53,84,8,0.38,84,9
10,010,  2024-04-27 22:00,  2024-04-28 06:00,128,19,1.59,96,7,1.57,96,7,0.36,84,9
11,011,  2024-04-27 23:00,  2024-04-28 07:00,127,20,1.66,96,7,1.64,96,7,0.35,84,9
12,012,  2024-04-28 00:00,  2024-04-28 08:00,127,19,1.72,96,7,1.7,96,7,0.33,84,9
13,013,  2024-04-28 01:00,  2024-04-28 09:00,128,18,1.75,96,7,1.73,96,7,0.32,84,9
14,014,  2024-04-28 02:00,  2024-04-28 10:00,127,18,1.75,96,7,1.73,96,7,0.32,84,9
15,015,  2024-04-28 03:00,  2024-04-28 11:00,127,17,1.74,96,7,1.72,84,7,0.32,84,9
16,016,  2024-04-28 04:00,  2024-04-28 12:00,130,17,1.73,84,7,1.71,84,7,0.33,72,9
17,017,  2024-04-28 05:00,  2024-04-28 13:00,131,18,1.73,84,7,1.71,84,7,0.33,72,9
18,018,  2024-04-28 06:00,  2024-04-28 14:00,125,18,1.73,84,7,1.71,84,7,0.33,72,9
19,019,  2024-04-28 07:00,  2024-04-28 15:00,121,17,1.73,96,7,1.71,84,7,0.33,72,9
20,020,  2024-04-28 08:00,  2024-04-28 16:00,117,17,1.7,96,7,1.68,96,7,0.33,72,9
21,021,  2024-04-28 09:00,  2024-04-28 17:00,116,16,1.67,96,7,1.66,96,7,0.32,84,9
22,022,  2024-04-28 10:00,  2024-04-28 18:00,117,17,1.65,96,7,1.63,96,7,0.31,84,9
23,023,  2024-04-28 11:00,  2024-04-28 19:00,115,16,1.62,96,7,1.6,96,7,0.3,84,9
24,024,  2024-04-28 12:00,  2024-04-28 20:00,115,16,1.58,96,7,1.56,96,7,0.29,84,9
25,025,  2024-04-28 13:00,  2024-04-28 21:00,116,15,1.54,96,7,1.52,96,7,0.28,84,9
26,026,  2024-04-28 14:00,  2024-04-28 22:00,118,14,1.49,96,7,1.48,96,7,0.27,84,9
27,027,  2024-04-28 15:00,  2024-04-28 23:00,117,14,1.45,96,7,1.43,96,7,0.26,240,9
28,028,  2024-04-28 16:00,  2024-04-29 00:00,119,13,1.4,96,7,1.38,96,7,0.25,240,9
29,029,  2024-04-28 17:00,  2024-04-29 01:00,118,14,1.36,96,7,1.34,96,7,0.24,240,9
30,030,  2024-04-28 18:00,  2024-04-29 02:00,120,15,1.34,96,7,1.32,96,6,0.24,240,9
31,031,  2024-04-28 19:00,  2024-04-29 03:00,124,14,1.32,96,7,1.31,96,6,0.23,240,9
32,032,  2024-04-28 20:00,  2024-04-29 04:00,128,15,1.32,96,6,1.31,96,6,0.23,240,9
